tchextid,stduserid,extuserid,groupid
tch_20201214-133320_91,9358ec00-3de7-11eb-90a7-0242ac110003,std_1607935038751_91,4468a29d-1077-4bc9-a62c-a9b11e974cd6
tch_20201214-133320_87,0f0b725e-3de7-11eb-a47c-0242ac110003,std_1607934816795_87,1dc1a90b-56d5-48a8-b60a-08823e96214d
tch_20201214-133320_88,37b3771d-3de7-11eb-a47c-0242ac110003,std_1607934884990_88,96a088e2-5b3f-4662-a0c5-298b93786007
tch_20201214-133320_89,4e19b7eb-3de7-11eb-a47c-0242ac110003,std_1607934922562_89,8b1eff9d-f8ff-4586-bf42-e9ff6a6f48b3
tch_20201214-133320_91,981710a4-3de7-11eb-90a7-0242ac110003,std_1607935046698_91,4468a29d-1077-4bc9-a62c-a9b11e974cd6
tch_20201214-133320_87,13bdd607-3de7-11eb-a47c-0242ac110003,std_1607934824646_87,1dc1a90b-56d5-48a8-b60a-08823e96214d
tch_20201214-133320_88,3e454a0f-3de7-11eb-90a7-0242ac110003,std_1607934896017_88,96a088e2-5b3f-4662-a0c5-298b93786007
tch_20201214-133320_89,53cd8661-3de7-11eb-a47c-0242ac110003,std_1607934932142_89,8b1eff9d-f8ff-4586-bf42-e9ff6a6f48b3
tch_20201214-133320_89,598cee45-3de7-11eb-90a7-0242ac110003,std_1607934941766_89,8b1eff9d-f8ff-4586-bf42-e9ff6a6f48b3
tch_20201214-133320_90,7e95d455-3de7-11eb-90a7-0242ac110003,std_1607935003898_90,c72cb58c-95a5-4f7e-8d35-3e4d78651c6b
tch_20201214-133320_90,837d2b3f-3de7-11eb-90a7-0242ac110003,std_1607935012150_90,c72cb58c-95a5-4f7e-8d35-3e4d78651c6b
tch_20201214-133320_89,5f1c1e0b-3de7-11eb-a47c-0242ac110003,std_1607934951109_89,8b1eff9d-f8ff-4586-bf42-e9ff6a6f48b3
tch_20201214-133320_90,89015ea1-3de7-11eb-a47c-0242ac110003,std_1607935021403_90,c72cb58c-95a5-4f7e-8d35-3e4d78651c6b
tch_20201214-133320_90,8f8268b2-3de7-11eb-90a7-0242ac110003,std_1607935032242_90,c72cb58c-95a5-4f7e-8d35-3e4d78651c6b
tch_20201214-133320_86,f331c648-3de6-11eb-a47c-0242ac110003,std_1607934770046_86,e6386d8c-3406-421f-84f2-85b2acc9c322
tch_20201214-133320_88,4b163bdf-3de7-11eb-a47c-0242ac110003,std_1607934917513_88,941e992e-0c98-43bd-a975-97384845fc30
tch_20201214-133320_87,20ca242c-3de7-11eb-90a7-0242ac110003,std_1607934846540_87,e5f08e09-c636-4f58-b1a5-3472d5680dab
tch_20201214-133320_88,50e1b1e7-3de7-11eb-a47c-0242ac110003,std_1607934927230_88,941e992e-0c98-43bd-a975-97384845fc30
tch_20201214-133320_86,f7f4578a-3de6-11eb-a47c-0242ac110003,std_1607934777978_86,e6386d8c-3406-421f-84f2-85b2acc9c322
tch_20201214-133320_87,262f8473-3de7-11eb-90a7-0242ac110003,std_1607934855583_87,e5f08e09-c636-4f58-b1a5-3472d5680dab
tch_20201214-133320_88,565765b1-3de7-11eb-90a7-0242ac110003,std_1607934936361_88,941e992e-0c98-43bd-a975-97384845fc30
tch_20201214-133320_86,fe36ab36-3de6-11eb-a47c-0242ac110003,std_1607934788509_86,e6386d8c-3406-421f-84f2-85b2acc9c322
tch_20201214-133320_87,2c6924da-3de7-11eb-90a7-0242ac110003,std_1607934866042_87,e5f08e09-c636-4f58-b1a5-3472d5680dab
tch_20201214-133320_89,6d34f998-3de7-11eb-90a7-0242ac110003,std_1607934974742_89,fabf0531-9329-4018-951f-af1e6f013c20
tch_20201214-133320_85,ea54563e-3de6-11eb-a47c-0242ac110003,std_1607934755180_85,d0446259-36d6-469d-9860-7cea0faa3b3c
tch_20201214-133320_88,5bd69049-3de7-11eb-90a7-0242ac110003,std_1607934945585_88,941e992e-0c98-43bd-a975-97384845fc30
tch_20201214-133320_86,050698e4-3de7-11eb-90a7-0242ac110003,std_1607934799956_86,e6386d8c-3406-421f-84f2-85b2acc9c322
tch_20201214-133320_87,32f7eb25-3de7-11eb-a47c-0242ac110003,std_1607934877031_87,e5f08e09-c636-4f58-b1a5-3472d5680dab
tch_20201214-133320_89,73a3b403-3de7-11eb-a47c-0242ac110003,std_1607934985538_89,fabf0531-9329-4018-951f-af1e6f013c20
tch_20201214-133320_85,ef0a6453-3de6-11eb-a47c-0242ac110003,std_1607934763088_85,d0446259-36d6-469d-9860-7cea0faa3b3c
tch_20201214-133320_89,7af6b3af-3de7-11eb-a47c-0242ac110003,std_1607934997823_89,fabf0531-9329-4018-951f-af1e6f013c20
tch_20201214-133320_85,f6351b9e-3de6-11eb-90a7-0242ac110003,std_1607934775104_85,d0446259-36d6-469d-9860-7cea0faa3b3c
tch_20201214-133320_89,824b6236-3de7-11eb-90a7-0242ac110003,std_1607935010110_89,fabf0531-9329-4018-951f-af1e6f013c20
tch_20201214-133320_85,fbb2984e-3de6-11eb-90a7-0242ac110003,std_1607934784307_85,d0446259-36d6-469d-9860-7cea0faa3b3c
tch_20201214-133320_86,0fef696b-3de7-11eb-a47c-0242ac110003,std_1607934818263_86,802c31f9-664f-4369-aa74-e8b9cde972f6
tch_20201214-133320_87,3e73d41c-3de7-11eb-a47c-0242ac110003,std_1607934896302_87,5efc0fd1-de9e-493e-933c-ef5ea8830559
tch_20201214-133320_88,6543bd68-3de7-11eb-90a7-0242ac110003,std_1607934961422_88,c11594ad-bb62-4c7f-bfb2-dd2a12239e02
tch_20201214-133320_86,16b0d74d-3de7-11eb-90a7-0242ac110003,std_1607934829611_86,802c31f9-664f-4369-aa74-e8b9cde972f6
tch_20201214-133320_87,4373bc1a-3de7-11eb-a47c-0242ac110003,std_1607934904648_87,5efc0fd1-de9e-493e-933c-ef5ea8830559
tch_20201214-133320_88,6c4c2026-3de7-11eb-a47c-0242ac110003,std_1607934973245_88,c11594ad-bb62-4c7f-bfb2-dd2a12239e02
tch_20201214-133320_86,1b8cbcd9-3de7-11eb-90a7-0242ac110003,std_1607934837742_86,802c31f9-664f-4369-aa74-e8b9cde972f6
tch_20201214-133320_87,4880eaf1-3de7-11eb-a47c-0242ac110003,std_1607934913181_87,5efc0fd1-de9e-493e-933c-ef5ea8830559
tch_20201214-133320_84,dd4968a4-3de6-11eb-90a7-0242ac110003,std_1607934733296_84,8908c99d-958f-4552-a0cd-da9bd96f407b
tch_20201214-133320_88,73439302-3de7-11eb-90a7-0242ac110003,std_1607934984910_88,c11594ad-bb62-4c7f-bfb2-dd2a12239e02
tch_20201214-133320_87,4d7ed779-3de7-11eb-a47c-0242ac110003,std_1607934921552_87,5efc0fd1-de9e-493e-933c-ef5ea8830559
tch_20201214-133320_86,22b94939-3de7-11eb-a47c-0242ac110003,std_1607934849772_86,802c31f9-664f-4369-aa74-e8b9cde972f6
tch_20201214-133320_84,e36b62e4-3de6-11eb-a47c-0242ac110003,std_1607934743591_84,8908c99d-958f-4552-a0cd-da9bd96f407b
tch_20201214-133320_85,087f44a1-3de7-11eb-90a7-0242ac110003,std_1607934805778_85,a7ee4bfb-cb62-4f0a-8913-4b45768b510c
tch_20201214-133320_88,796d074b-3de7-11eb-90a7-0242ac110003,std_1607934995257_88,c11594ad-bb62-4c7f-bfb2-dd2a12239e02
tch_20201214-133320_84,e8bbb527-3de6-11eb-90a7-0242ac110003,std_1607934752477_84,8908c99d-958f-4552-a0cd-da9bd96f407b
tch_20201214-133320_85,0ef74ddd-3de7-11eb-a47c-0242ac110003,std_1607934816644_85,a7ee4bfb-cb62-4f0a-8913-4b45768b510c
tch_20201214-133320_85,145beb6e-3de7-11eb-a47c-0242ac110003,std_1607934825674_85,a7ee4bfb-cb62-4f0a-8913-4b45768b510c
tch_20201214-133320_84,ee623d36-3de6-11eb-a47c-0242ac110003,std_1607934761961_84,8908c99d-958f-4552-a0cd-da9bd96f407b
tch_20201214-133320_85,1a1e38a7-3de7-11eb-90a7-0242ac110003,std_1607934835319_85,a7ee4bfb-cb62-4f0a-8913-4b45768b510c
tch_20201214-133320_86,2cd46a93-3de7-11eb-90a7-0242ac110003,std_1607934866757_86,8912e8f2-acfa-41bf-bc7a-7bc74104c801
tch_20201214-133320_87,57bbfed9-3de7-11eb-90a7-0242ac110003,std_1607934938733_87,6c62ac3c-1ee6-4fb1-9867-3f6b787a8916
tch_20201214-133320_83,cecaed73-3de6-11eb-a47c-0242ac110003,std_1607934708960_83,e3252ac7-482e-4718-a0fd-1f444cec42b2
tch_20201214-133320_86,314a61bf-3de7-11eb-a47c-0242ac110003,std_1607934874220_86,8912e8f2-acfa-41bf-bc7a-7bc74104c801
tch_20201214-133320_87,5d3535a2-3de7-11eb-90a7-0242ac110003,std_1607934947907_87,6c62ac3c-1ee6-4fb1-9867-3f6b787a8916
tch_20201214-133320_84,f9ccc112-3de6-11eb-a47c-0242ac110003,std_1607934781105_84,1220c4c0-6c96-4a76-803e-19780900a232
tch_20201214-133320_86,387344e5-3de7-11eb-90a7-0242ac110003,std_1607934886221_86,8912e8f2-acfa-41bf-bc7a-7bc74104c801
tch_20201214-133320_83,d54f2c31-3de6-11eb-a47c-0242ac110003,std_1607934719873_83,e3252ac7-482e-4718-a0fd-1f444cec42b2
tch_20201214-133320_87,638fcca2-3de7-11eb-90a7-0242ac110003,std_1607934958537_87,6c62ac3c-1ee6-4fb1-9867-3f6b787a8916
tch_20201214-133320_85,273a3e09-3de7-11eb-90a7-0242ac110003,std_1607934857349_85,2e8d45f5-a7eb-4ed0-bc36-4572a12b9015
tch_20201214-133320_86,3eae1e4b-3de7-11eb-90a7-0242ac110003,std_1607934896676_86,8912e8f2-acfa-41bf-bc7a-7bc74104c801
tch_20201214-133320_84,fe76c1bf-3de6-11eb-90a7-0242ac110003,std_1607934788965_84,1220c4c0-6c96-4a76-803e-19780900a232
tch_20201214-133320_87,68b0d0b1-3de7-11eb-a47c-0242ac110003,std_1607934967178_87,6c62ac3c-1ee6-4fb1-9867-3f6b787a8916
tch_20201214-133320_83,db2b91bb-3de6-11eb-90a7-0242ac110003,std_1607934729742_83,e3252ac7-482e-4718-a0fd-1f444cec42b2
tch_20201214-133320_82,c7d8f92f-3de6-11eb-a47c-0242ac110003,std_1607934697318_82,eb5aeaba-e9f9-4c95-b42d-c8b1abb650b3
tch_20201214-133320_85,2d8f078f-3de7-11eb-90a7-0242ac110003,std_1607934867980_85,2e8d45f5-a7eb-4ed0-bc36-4572a12b9015
tch_20201214-133320_84,056aff73-3de7-11eb-90a7-0242ac110003,std_1607934800614_84,1220c4c0-6c96-4a76-803e-19780900a232
tch_20201214-133320_83,dfbba0d2-3de6-11eb-90a7-0242ac110003,std_1607934737385_83,e3252ac7-482e-4718-a0fd-1f444cec42b2
tch_20201214-133320_82,cd896ce1-3de6-11eb-a47c-0242ac110003,std_1607934706862_82,eb5aeaba-e9f9-4c95-b42d-c8b1abb650b3
tch_20201214-133320_85,34b970cc-3de7-11eb-a47c-0242ac110003,std_1607934879982_85,2e8d45f5-a7eb-4ed0-bc36-4572a12b9015
tch_20201214-133320_84,0b0097d2-3de7-11eb-90a7-0242ac110003,std_1607934809992_84,1220c4c0-6c96-4a76-803e-19780900a232
tch_20201214-133320_82,d4665278-3de6-11eb-a47c-0242ac110003,std_1607934718379_82,eb5aeaba-e9f9-4c95-b42d-c8b1abb650b3
tch_20201214-133320_85,391d8e79-3de7-11eb-a47c-0242ac110003,std_1607934887337_85,2e8d45f5-a7eb-4ed0-bc36-4572a12b9015
tch_20201214-133320_82,db157133-3de6-11eb-90a7-0242ac110003,std_1607934729588_82,eb5aeaba-e9f9-4c95-b42d-c8b1abb650b3
tch_20201214-133320_86,49be9aec-3de7-11eb-a47c-0242ac110003,std_1607934915229_86,cd68b1b6-2932-43e1-a7f6-64c1f5151021
tch_20201214-133320_83,eb523df9-3de6-11eb-90a7-0242ac110003,std_1607934756823_83,baa452b1-188e-4c88-b0fa-480025535cff
tch_20201214-133320_86,509d07d2-3de7-11eb-90a7-0242ac110003,std_1607934926737_86,cd68b1b6-2932-43e1-a7f6-64c1f5151021
tch_20201214-133320_84,172e450a-3de7-11eb-90a7-0242ac110003,std_1607934830431_84,faa5898d-225c-4317-a99e-c576a4742404
tch_20201214-133320_83,f0201a27-3de6-11eb-a47c-0242ac110003,std_1607934764904_83,baa452b1-188e-4c88-b0fa-480025535cff
tch_20201214-133320_86,55a8d6b8-3de7-11eb-a47c-0242ac110003,std_1607934935261_86,cd68b1b6-2932-43e1-a7f6-64c1f5151021
tch_20201214-133320_84,1e33739b-3de7-11eb-a47c-0242ac110003,std_1607934842196_84,faa5898d-225c-4317-a99e-c576a4742404
tch_20201214-133320_83,f58f6551-3de6-11eb-90a7-0242ac110003,std_1607934774004_83,baa452b1-188e-4c88-b0fa-480025535cff
tch_20201214-133320_86,5a7922f2-3de7-11eb-a47c-0242ac110003,std_1607934943317_86,cd68b1b6-2932-43e1-a7f6-64c1f5151021
tch_20201214-133320_85,434a89c5-3de7-11eb-90a7-0242ac110003,std_1607934904409_85,8be158ba-176b-40ea-88e5-1e269d339c91
tch_20201214-133320_82,e8201140-3de6-11eb-90a7-0242ac110003,std_1607934751464_82,721206df-62b6-4c36-9314-1e4d8bb54f61
tch_20201214-133320_84,2349f0d2-3de7-11eb-90a7-0242ac110003,std_1607934850748_84,faa5898d-225c-4317-a99e-c576a4742404
tch_20201214-133320_83,fcea7bad-3de6-11eb-90a7-0242ac110003,std_1607934786308_83,baa452b1-188e-4c88-b0fa-480025535cff
tch_20201214-133320_85,48c287ae-3de7-11eb-a47c-0242ac110003,std_1607934913581_85,8be158ba-176b-40ea-88e5-1e269d339c91
tch_20201214-133320_82,ed85bfae-3de6-11eb-90a7-0242ac110003,std_1607934760531_82,721206df-62b6-4c36-9314-1e4d8bb54f61
tch_20201214-133320_84,297168f4-3de7-11eb-90a7-0242ac110003,std_1607934861072_84,faa5898d-225c-4317-a99e-c576a4742404
tch_20201214-133320_81,b8774ad4-3de6-11eb-a47c-0242ac110003,std_1607934671518_81,59ba2c46-dae1-4e86-86b6-4072c0e36215
tch_20201214-133320_82,f2aa95c9-3de6-11eb-90a7-0242ac110003,std_1607934769137_82,721206df-62b6-4c36-9314-1e4d8bb54f61
tch_20201214-133320_85,4ecbc9cb-3de7-11eb-a47c-0242ac110003,std_1607934923731_85,8be158ba-176b-40ea-88e5-1e269d339c91
tch_20201214-133320_81,bf60b2fa-3de6-11eb-90a7-0242ac110003,std_1607934683058_81,59ba2c46-dae1-4e86-86b6-4072c0e36215
tch_20201214-133320_82,fa537dc2-3de6-11eb-a47c-0242ac110003,std_1607934782001_82,721206df-62b6-4c36-9314-1e4d8bb54f61
tch_20201214-133320_85,54c26e45-3de7-11eb-90a7-0242ac110003,std_1607934933686_85,8be158ba-176b-40ea-88e5-1e269d339c91
tch_20201214-133320_80,b07211ab-3de6-11eb-a47c-0242ac110003,std_1607934658058_80,1df67835-ca29-4103-aaa7-c7854d7b2eed
tch_20201214-133320_81,c4a85356-3de6-11eb-a47c-0242ac110003,std_1607934691977_81,59ba2c46-dae1-4e86-86b6-4072c0e36215
tch_20201214-133320_80,b589c798-3de6-11eb-a47c-0242ac110003,std_1607934666583_80,1df67835-ca29-4103-aaa7-c7854d7b2eed
tch_20201214-133320_81,cb3f7d77-3de6-11eb-90a7-0242ac110003,std_1607934703038_81,59ba2c46-dae1-4e86-86b6-4072c0e36215
tch_20201214-133320_83,081e6029-3de7-11eb-a47c-0242ac110003,std_1607934805138_83,a0d778d2-3d5a-4bfd-b83a-ecc3f007baa2
tch_20201214-133320_80,baac79aa-3de6-11eb-90a7-0242ac110003,std_1607934675214_80,1df67835-ca29-4103-aaa7-c7854d7b2eed
tch_20201214-133320_84,34cb23c8-3de7-11eb-90a7-0242ac110003,std_1607934880116_84,efc008de-ed34-4846-9b21-ff2c6587fd36
tch_20201214-133320_83,0e72b460-3de7-11eb-a47c-0242ac110003,std_1607934815748_83,a0d778d2-3d5a-4bfd-b83a-ecc3f007baa2
tch_20201214-133320_80,c0b71bae-3de6-11eb-90a7-0242ac110003,std_1607934685351_80,1df67835-ca29-4103-aaa7-c7854d7b2eed
tch_20201214-133320_82,07e8d06b-3de7-11eb-a47c-0242ac110003,std_1607934804794_82,c4c05a28-da8c-431a-b681-40a269e9710c
tch_20201214-133320_83,13c8f9ce-3de7-11eb-90a7-0242ac110003,std_1607934824739_83,a0d778d2-3d5a-4bfd-b83a-ecc3f007baa2
tch_20201214-133320_84,3ab8c79a-3de7-11eb-90a7-0242ac110003,std_1607934890035_84,efc008de-ed34-4846-9b21-ff2c6587fd36
tch_20201214-133320_82,0e14b65d-3de7-11eb-90a7-0242ac110003,std_1607934815125_82,c4c05a28-da8c-431a-b681-40a269e9710c
tch_20201214-133320_84,407066f0-3de7-11eb-a47c-0242ac110003,std_1607934899610_84,efc008de-ed34-4846-9b21-ff2c6587fd36
tch_20201214-133320_83,185eaf48-3de7-11eb-90a7-0242ac110003,std_1607934832398_83,a0d778d2-3d5a-4bfd-b83a-ecc3f007baa2
tch_20201214-133320_81,d7cf47a0-3de6-11eb-90a7-0242ac110003,std_1607934724095_81,565d267b-98af-4017-b467-2dab6b9a4cfd
tch_20201214-133320_82,1299a1ea-3de7-11eb-a47c-0242ac110003,std_1607934822715_82,c4c05a28-da8c-431a-b681-40a269e9710c
tch_20201214-133320_84,47979c4e-3de7-11eb-a47c-0242ac110003,std_1607934911640_84,efc008de-ed34-4846-9b21-ff2c6587fd36
tch_20201214-133320_81,dd818f59-3de6-11eb-90a7-0242ac110003,std_1607934733608_81,565d267b-98af-4017-b467-2dab6b9a4cfd
tch_20201214-133320_82,1747e728-3de7-11eb-a47c-0242ac110003,std_1607934830550_82,c4c05a28-da8c-431a-b681-40a269e9710c
tch_20201214-133320_81,e2488d86-3de6-11eb-a47c-0242ac110003,std_1607934741659_81,565d267b-98af-4017-b467-2dab6b9a4cfd
tch_20201214-133320_80,ce85f5e1-3de6-11eb-90a7-0242ac110003,std_1607934708536_80,1dde8333-d458-45e9-8639-2ab13383b052
tch_20201214-133320_81,e841f08d-3de6-11eb-a47c-0242ac110003,std_1607934751704_81,565d267b-98af-4017-b467-2dab6b9a4cfd
tch_20201214-133320_79,a2414120-3de6-11eb-a47c-0242ac110003,std_1607934634252_79,f21ab4d2-2165-4ebf-b64a-52fb29820c1c
tch_20201214-133320_80,d5bae5aa-3de6-11eb-a47c-0242ac110003,std_1607934720592_80,1dde8333-d458-45e9-8639-2ab13383b052
tch_20201214-133320_79,a7a6a2a6-3de6-11eb-a47c-0242ac110003,std_1607934643293_79,f21ab4d2-2165-4ebf-b64a-52fb29820c1c
tch_20201214-133320_83,25668f7b-3de7-11eb-90a7-0242ac110003,std_1607934854256_83,3b70f05d-f7f8-454d-abf9-69b9e7821134
tch_20201214-133320_80,db8c769e-3de6-11eb-a47c-0242ac110003,std_1607934730361_80,1dde8333-d458-45e9-8639-2ab13383b052
tch_20201214-133320_79,ad3f48a8-3de6-11eb-a47c-0242ac110003,std_1607934652701_79,f21ab4d2-2165-4ebf-b64a-52fb29820c1c
tch_20201214-133320_83,2b6a2b5a-3de7-11eb-a47c-0242ac110003,std_1607934864381_83,3b70f05d-f7f8-454d-abf9-69b9e7821134
tch_20201214-133320_80,e1fa46cd-3de6-11eb-90a7-0242ac110003,std_1607934741144_80,1dde8333-d458-45e9-8639-2ab13383b052
tch_20201214-133320_82,226fe42a-3de7-11eb-a47c-0242ac110003,std_1607934849305_82,435268f9-2ca6-4e8f-8cd7-455557ca7d28
tch_20201214-133320_79,b2b65c4c-3de6-11eb-a47c-0242ac110003,std_1607934661869_79,f21ab4d2-2165-4ebf-b64a-52fb29820c1c
tch_20201214-133320_83,32501208-3de7-11eb-a47c-0242ac110003,std_1607934875941_83,3b70f05d-f7f8-454d-abf9-69b9e7821134
tch_20201214-133320_82,2888ddd2-3de7-11eb-a47c-0242ac110003,std_1607934859546_82,435268f9-2ca6-4e8f-8cd7-455557ca7d28
tch_20201214-133320_83,374488a1-3de7-11eb-a47c-0242ac110003,std_1607934884248_83,3b70f05d-f7f8-454d-abf9-69b9e7821134
tch_20201214-133320_78,96d95574-3de6-11eb-90a7-0242ac110003,std_1607934615109_78,94f30861-fccf-46b8-9cdf-0d9f85686514
tch_20201214-133320_82,2eed1170-3de7-11eb-a47c-0242ac110003,std_1607934870210_82,435268f9-2ca6-4e8f-8cd7-455557ca7d28
tch_20201214-133320_81,f1e2b185-3de6-11eb-90a7-0242ac110003,std_1607934767828_81,7c85fb7a-8b3e-449c-b069-94a9d8ba4d0e
tch_20201214-133320_78,9dccf74b-3de6-11eb-a47c-0242ac110003,std_1607934626788_78,94f30861-fccf-46b8-9cdf-0d9f85686514
tch_20201214-133320_82,34b99852-3de7-11eb-90a7-0242ac110003,std_1607934880000_82,435268f9-2ca6-4e8f-8cd7-455557ca7d28
tch_20201214-133320_81,f81881d3-3de6-11eb-90a7-0242ac110003,std_1607934778274_81,7c85fb7a-8b3e-449c-b069-94a9d8ba4d0e
tch_20201214-133320_78,a451f989-3de6-11eb-a47c-0242ac110003,std_1607934637710_78,94f30861-fccf-46b8-9cdf-0d9f85686514
tch_20201214-133320_81,fde46c34-3de6-11eb-a47c-0242ac110003,std_1607934787993_81,7c85fb7a-8b3e-449c-b069-94a9d8ba4d0e
tch_20201214-133320_78,aadf37cc-3de6-11eb-a47c-0242ac110003,std_1607934648665_78,94f30861-fccf-46b8-9cdf-0d9f85686514
tch_20201214-133320_80,edf104c4-3de6-11eb-90a7-0242ac110003,std_1607934761249_80,80212100-c10a-4100-a783-58e0d27f596f
tch_20201214-133320_81,0506bf48-3de7-11eb-a47c-0242ac110003,std_1607934799963_81,7c85fb7a-8b3e-449c-b069-94a9d8ba4d0e
tch_20201214-133320_79,be15202d-3de6-11eb-a47c-0242ac110003,std_1607934680941_79,781f31e4-e868-45d4-96fc-370b971f0ce4
tch_20201214-133320_80,f4b0029c-3de6-11eb-a47c-0242ac110003,std_1607934772541_80,80212100-c10a-4100-a783-58e0d27f596f
tch_20201214-133320_79,c40311ef-3de6-11eb-90a7-0242ac110003,std_1607934690881_79,781f31e4-e868-45d4-96fc-370b971f0ce4
tch_20201214-133320_80,f953996b-3de6-11eb-90a7-0242ac110003,std_1607934780323_80,80212100-c10a-4100-a783-58e0d27f596f
tch_20201214-133320_79,c92b90cc-3de6-11eb-90a7-0242ac110003,std_1607934699558_79,781f31e4-e868-45d4-96fc-370b971f0ce4
tch_20201214-133320_80,fee7f945-3de6-11eb-a47c-0242ac110003,std_1607934789688_80,80212100-c10a-4100-a783-58e0d27f596f
tch_20201214-133320_78,b6d9042a-3de6-11eb-90a7-0242ac110003,std_1607934668792_78,14aa208d-e8af-4018-97f2-78edbfbf7faf
tch_20201214-133320_79,cdf1f2f4-3de6-11eb-90a7-0242ac110003,std_1607934707563_79,781f31e4-e868-45d4-96fc-370b971f0ce4
tch_20201214-133320_81,109df8b2-3de7-11eb-a47c-0242ac110003,std_1607934819399_81,fc9ca042-1429-4338-b3f7-1a06ef45329e
tch_20201214-133320_77,88e31dff-3de6-11eb-90a7-0242ac110003,std_1607934591694_77,6ac330c8-3d39-4405-85be-74c161c6e994
tch_20201214-133320_78,bd5049be-3de6-11eb-a47c-0242ac110003,std_1607934679622_78,14aa208d-e8af-4018-97f2-78edbfbf7faf
tch_20201214-133320_81,17672f64-3de7-11eb-90a7-0242ac110003,std_1607934830770_81,fc9ca042-1429-4338-b3f7-1a06ef45329e
tch_20201214-133320_77,8d98b698-3de6-11eb-90a7-0242ac110003,std_1607934599575_77,6ac330c8-3d39-4405-85be-74c161c6e994
tch_20201214-133320_78,c1c138f0-3de6-11eb-90a7-0242ac110003,std_1607934687110_78,14aa208d-e8af-4018-97f2-78edbfbf7faf
tch_20201214-133320_81,1df53167-3de7-11eb-90a7-0242ac110003,std_1607934841755_81,fc9ca042-1429-4338-b3f7-1a06ef45329e
tch_20201214-133320_78,c7efb624-3de6-11eb-a47c-0242ac110003,std_1607934697473_78,14aa208d-e8af-4018-97f2-78edbfbf7faf
tch_20201214-133320_77,92cb6e4a-3de6-11eb-a47c-0242ac110003,std_1607934608323_77,6ac330c8-3d39-4405-85be-74c161c6e994
tch_20201214-133320_81,22a80bd8-3de7-11eb-a47c-0242ac110003,std_1607934849653_81,fc9ca042-1429-4338-b3f7-1a06ef45329e
tch_20201214-133320_80,0ac25629-3de7-11eb-90a7-0242ac110003,std_1607934809562_80,776673db-24d3-451a-b99d-caea2604cfee
tch_20201214-133320_77,984a2409-3de6-11eb-90a7-0242ac110003,std_1607934617519_77,6ac330c8-3d39-4405-85be-74c161c6e994
tch_20201214-133320_76,7cf22b83-3de6-11eb-90a7-0242ac110003,std_1607934571670_76,b3912d77-bb81-41c1-a778-c4c9e1185839
tch_20201214-133320_80,0ffbc5cc-3de7-11eb-a47c-0242ac110003,std_1607934818362_80,776673db-24d3-451a-b99d-caea2604cfee
tch_20201214-133320_76,8362e229-3de6-11eb-a47c-0242ac110003,std_1607934582409_76,b3912d77-bb81-41c1-a778-c4c9e1185839
tch_20201214-133320_79,d88a815d-3de6-11eb-a47c-0242ac110003,std_1607934725339_79,fc6774e6-b2e6-4ea1-92e3-8e22cfd7a97b
tch_20201214-133320_80,150f0ebc-3de7-11eb-a47c-0242ac110003,std_1607934826867_80,776673db-24d3-451a-b99d-caea2604cfee
tch_20201214-133320_76,89012cf9-3de6-11eb-a47c-0242ac110003,std_1607934591867_76,b3912d77-bb81-41c1-a778-c4c9e1185839
tch_20201214-133320_79,dfbb5268-3de6-11eb-a47c-0242ac110003,std_1607934737385_79,fc6774e6-b2e6-4ea1-92e3-8e22cfd7a97b
tch_20201214-133320_80,1ad09916-3de7-11eb-a47c-0242ac110003,std_1607934836504_80,776673db-24d3-451a-b99d-caea2604cfee
tch_20201214-133320_76,8e6c59d1-3de6-11eb-a47c-0242ac110003,std_1607934600962_76,b3912d77-bb81-41c1-a778-c4c9e1185839
tch_20201214-133320_78,d3ce0a28-3de6-11eb-90a7-0242ac110003,std_1607934717370_78,b22ff43e-95df-4383-8398-c63c04ebadd6
tch_20201214-133320_79,e439fd31-3de6-11eb-90a7-0242ac110003,std_1607934744934_79,fc6774e6-b2e6-4ea1-92e3-8e22cfd7a97b
tch_20201214-133320_78,da568dd9-3de6-11eb-90a7-0242ac110003,std_1607934728350_78,b22ff43e-95df-4383-8398-c63c04ebadd6
tch_20201214-133320_79,ead545cc-3de6-11eb-a47c-0242ac110003,std_1607934756009_79,fc6774e6-b2e6-4ea1-92e3-8e22cfd7a97b
tch_20201214-133320_77,a3fef6c6-3de6-11eb-a47c-0242ac110003,std_1607934637184_77,17c721cc-1eac-4d7e-9d85-5cfef62eed6f
tch_20201214-133320_78,e0d94609-3de6-11eb-a47c-0242ac110003,std_1607934739277_78,b22ff43e-95df-4383-8398-c63c04ebadd6
tch_20201214-133320_77,aac2afaa-3de6-11eb-a47c-0242ac110003,std_1607934648501_77,17c721cc-1eac-4d7e-9d85-5cfef62eed6f
tch_20201214-133320_78,e6ceb184-3de6-11eb-90a7-0242ac110003,std_1607934749246_78,b22ff43e-95df-4383-8398-c63c04ebadd6
tch_20201214-133320_77,b079b302-3de6-11eb-a47c-0242ac110003,std_1607934658104_77,17c721cc-1eac-4d7e-9d85-5cfef62eed6f
tch_20201214-133320_77,b6cf66da-3de6-11eb-a47c-0242ac110003,std_1607934668743_77,17c721cc-1eac-4d7e-9d85-5cfef62eed6f
tch_20201214-133320_76,9aa52a26-3de6-11eb-a47c-0242ac110003,std_1607934621489_76,1785d7f4-faf4-4689-bf6f-0db245f4dd32
